close
189.286362
190.085175
190.943115
191.810959
190.548676
193.122559
193.734009
192.905640
189.917511
188.526993
179.473907
176.377365
177.314194
175.726456
175.509506
175.568741
177.217880
175.233017
174.364014
171.826126
172.309998
173.643112
175.015732
178.857132
174.176361
176.378510
177.938797
181.819672
185.305527
185.522827
187.092972
187.329926
180.624771
175.341629
175.953888
177.119125
174.097366
172.033508
173.544342
172.823441
175.746460
176.832764
173.297501
171.756973
172.606216
173.880112
169.811584
168.300690
168.557449
169.070984
171.579208
170.246094
171.490341
172.724716
175.272491
176.753738
176.161224
177.553635
178.452255
176.615494
176.487122
174.936722
173.643112
173.267853
170.720108
170.838608
171.273117
168.962326
164.804916
166.118317
168.162460
168.636459
171.796478
175.351501
174.442978
176.990753
179.548401
180.605026
180.131058
184.313660
182.731583
185.342026
185.905640
187.586624
187.566864
189.307159
188.506226
189.168732
187.843719
187.665741
188.268890
187.250443
187.823944
189.099503
187.309738
191.255112
190.167419
192.095612
193.519470
191.017792
192.530670
195.744293
195.892624
195.358704
193.697464
194.735718
192.649323
192.500977
191.433090
190.889267
190.988129
191.413330
190.375061
183.562195
182.187744
179.873932
179.152115
183.483078
183.067780
184.106033
183.512741
183.839066
181.574677
180.635330
186.518738
189.415909
191.719849
192.995392
192.323013
191.996719
190.266281
189.584045
185.935318
182.336044
184.768524
183.769867
185.579361
187.181244
187.290009
186.212189
186.974548
185.291397
183.202377
182.321198
182.034088
180.499481
179.756912
180.509384
182.539047
180.707397
179.360931
180.816315
179.618317
178.954971
177.875809
173.361084
168.430542
167.440445
167.321655
169.034500
171.034424
171.509644
169.430511
171.281952
170.905716
171.994797
174.331375
176.895645
169.668152
170.569092
169.153275
168.024628
171.588882
169.777039
168.341431
167.163239
167.965225
167.143463
167.895905
166.777130
167.985001
166.113785
173.301682
174.796692
170.975006
167.697906
166.331604
165.381149
163.361389
164.193039
165.242508
167.341476
168.202835
167.618698
171.776947
168.638489
167.618698
171.311646
181.558868
179.905457
180.588577
180.925217
182.737076
181.477966
184.680222
185.820343
188.090698
188.209641
188.239365
189.399338
190.698074
189.260513
185.275070
188.348419
188.358368
188.655777
189.647202
190.598938
192.363678
192.680908
194.187851
192.809784
195.199081
191.461456
205.370956
211.240143
212.400101
210.665146
214.809235
212.449646
207.879242
205.708069
206.352493
207.274490
211.418594
212.261292
208.811172
214.888535
218.378296
219.647308
224.396149
225.863495
226.716064
230.979141
225.615631
228.560089
232.386963
232.803360
226.914368
222.254715
222.383621
222.036652
223.077591
216.663177
215.622192
216.088165
216.365768
216.920929
220.172745
216.484711
217.971817
207.472794
205.450302
208.018051
211.478088
214.382950
215.911453
219.623627
220.070282
223.047974
224.368088
224.209274
224.824646
224.715469
222.859390
225.152191
225.489670
226.333344
224.804810
228.080261
227.296143
221.112473
219.206772
220.725372
219.177002
219.266312
218.472275
221.003296
221.112473
220.844498
214.710495
215.176987
219.047943
227.167084
226.502060
224.784943
225.678238
224.685699
225.827148
226.095093
231.266373
224.526917
225.092651
223.990891
225.112488
220.040512
224.090134
227.832108
227.335846
225.856918
229.579010
232.110046
230.055420
230.422699
233.251465
234.720474
234.105103
229.043015
228.854462
229.688187
231.663391
231.931366
228.387939
224.229111
221.251450
220.358124
221.787415
221.062851
225.787415
225.519150
222.806473
222.806473
223.690826
226.771149
223.571594
226.572433
226.830750
227.546204
227.069260
228.410675
231.391602
233.567719
233.438538
235.823303
238.068939
241.109543
241.467239
241.497040
241.298309
245.183517
246.197037
244.925171
246.385834
246.554749
249.446243
251.870773
246.475266
248.204193
252.874374
253.649429
256.560852
257.375610
253.967407
250.598907
248.830215
242.301926
241.815018
243.444626
240.672333
241.159210
235.346390
232.911926
231.799011
236.359879
226.810883
228.519974
221.226547
222.409012
222.240097
221.365692
228.400726
236.747391
237.840408
236.081650
234.501770
226.562469
231.322083
230.994171
231.739395
226.184906
226.453476
231.397354
235.625000
240.260513
243.314392
243.185074
243.582977
244.537918
244.259384
245.801254
245.741562
239.096664
236.052750
240.568878
236.778915
234.689926
234.500961
234.093124
237.813461
226.284363
219.679260
215.839569
208.577911
212.367889
212.875229
211.572098
214.108704
212.974701
217.122772
219.569824
222.573975
220.365631
222.673447
216.754715
220.962463
222.016937
222.713257
202.122040
187.389877
180.506256
171.513763
197.804855
189.419144
197.108521
201.455566
201.077560
193.248932
195.944687
192.144760
198.690186
203.524628
207.274826
208.180023
209.035492
210.099899
211.383102
212.198807
204.270691
197.844635
197.466614
195.218506
196.451996
197.486542
209.957047
212.088593
211.490967
210.614441
210.425201
207.954987
206.042587
201.291428
200.564316
194.498383
199.418869
199.628036
199.159897
200.056351
200.902985
202.466766
202.018555
199.837219
203.114197
200.653976
201.869125
197.994507
198.412857
195.673706
197.635941
194.866928
195.803192
200.205750
200.703766
199.508499
200.763535
200.205750
200.285431
204.359253
206.998779
211.600540
212.706161
209.120361
209.180130
210.305679
211.570633
210.325607
207.795624
208.283691
209.329559
209.190109
210.345505
211.640366
213.552795
213.303772
212.915314
213.034836
213.204193
210.435165
208.223923
206.749786
201.580307
202.546463
202.118149
212.407333
219.160538
228.443741
226.539108
229.002121
232.671753
232.123306
230.936646
230.238617
229.909561
225.372391
224.265518
227.117462
226.519165
228.663086
229.839767
231.903931
231.485107
229.071945
237.797256
239.103561
239.013794
237.208908
233.688873
226.150192
229.381058
233.409683
236.032227
237.478149
238.315796
237.208908
244.807419
255.357559
253.712219
251.598206
256.145325
254.739319
253.712219
253.911667
254.729340
256.404602
257.292084
255.965866
255.756439
257.331970
253.323303
244.578064
246.961334
247.071014
248.636566
246.751907
251.578247
261.500183
262.028687
257.720886
258.847656
262.078552
268.051666
268.241119
268.939148
270.634338
269.607269
268.290955
269.278198
269.377930
269.008942
267.712616
268.930359
274.739563
272.962860
272.443848
271.904816
266.963989
266.944061
268.061951
265.756256
270.986511
275.408325
276.456390
277.035278
278.332886
282.575012
285.659271
283.623047
280.179443
278.263000
277.374664
276.665955
278.263000
277.514404
277.763947
273.601654
274.100739
271.335876
271.685242
273.162506
270.467499
271.854919
273.302216
272.892975
273.252350
272.573578
271.355835
270.507416
266.764374
261.873444
259.847198
258.559631
258.889008
259.767395
260.565887
259.477905
257.731140
255.056137
246.242508
247.190750
247.889450
247.580017
254.936356
257.791016
255.964462
257.801025
258.998810
269.509308
268.980286
275.977234
275.398346
277.604218
274.367218
273.428070
275.246399
261.489105
255.544556
263.637115
264.106689
260.340118
264.336456
265.934967
271.889526
273.977600
272.698761
263.936829
264.476318
263.507233
262.278351
260.050415
257.222992
259.640778
260.589905
260.569916
255.524567
249.889771
252.587296
253.995987
249.709946
248.730850
247.761734
251.258514
251.408371
252.387466
252.657227
248.570984
246.402985
253.556381
255.394699
255.684433
258.621704
253.266663
258.661682
260.250214
260.240234
258.961426
258.591736
266.184753
263.157532
269.981262
272.798645
265.925018
272.918579
273.178314
270.810486
267.363647
270.460815
269.921326
271.100250
279.882141
276.575165
283.918427
287.245361
287.175415
293.050018
292.679993
294.799988
298.869995
298.209991
300.230011
297.839996
298.970001
302.250000
304.989990
308.820007
308.329987
310.850006
312.510010
312.059998
306.309998
315.200012
310.260010
311.230011
307.339996
301.540009
290.549988
291.579987
295.630005
291.130005
296.420013
299.239990
295.950012
298.010010
297.010010
294.299988
293.079987
275.149994
283.779999
281.739990
289.359985
294.380005
308.630005
312.660004
310.660004
313.390015
316.220001
315.320007
317.309998
314.859985
327.500000
333.260010
333.739990
326.589996
